country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,populist,farright,eurosceptic,vote_perc
Austria,AT,2,AT22,Steiermark,EP,2019,KPO,COMMUNIST PARTY OF AUSTRIA,KOMMUNISTISCHE PARTEI OSTERREICHS,996,4350,966119,547867,542211,0,0,0,0.00793988321983255
Austria,AT,2,AT22,Steiermark,EP,2019,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,42553,966119,547867,542211,0,0,0,0.07767031049506541
Austria,AT,2,AT22,Steiermark,EP,2019,OTHER,NA,NA,NA,1617,966119,547867,542211,0,0,0,0.0029514462451653402
Austria,AT,2,AT22,Steiermark,EP,2019,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,193772,966119,547867,542211,0,0,0,0.35368437960307886
Austria,AT,2,AT22,Steiermark,EP,2019,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,116172,966119,547867,542211,0,0,0,0.21204416400330736
Austria,AT,2,AT31,Oberösterreich,EP,2004,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,27608,1034551,461825,447576,1,1,1,0.05978021978021978
Austria,AT,2,AT31,Oberösterreich,EP,2004,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,50137,1034551,461825,447576,0,0,0,0.10856276728197913
Austria,AT,2,AT31,Oberösterreich,EP,2004,LDM,NA,NA,NA,60635,1034551,461825,447576,0,0,0,0.1312943214421047
Austria,AT,2,AT31,Oberösterreich,EP,2004,OTHER,NA,NA,NA,2830,1034551,461825,447576,0,0,0,0.00612786228549775
Austria,AT,2,AT31,Oberösterreich,EP,2004,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,153842,1034551,461825,447576,0,0,0,0.33311752287121743
Austria,AT,2,AT31,Oberösterreich,EP,2004,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,152524,1034551,461825,447576,0,0,0,0.33026362799761816
Austria,AT,2,AT31,Oberösterreich,EP,2009,BZO,ALLIANCE FOR THE FUTURE OF AUSTRIA,BUNDNIS ZUKUNFT OSTERREICH,599,21874,1093481,526905,514082,1,1,1,0.04151412493713288
Austria,AT,2,AT31,Oberösterreich,EP,2009,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,72845,1093481,526905,514082,1,1,1,0.13825072830965734
Austria,AT,2,AT31,Oberösterreich,EP,2009,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,41613,1093481,526905,514082,0,0,0,0.07897628604776952
Austria,AT,2,AT31,Oberösterreich,EP,2009,LDM,NA,NA,NA,88018,1093481,526905,514082,0,0,0,0.1670471906700449
Austria,AT,2,AT31,Oberösterreich,EP,2009,OTHER,NA,NA,NA,5445,1093481,526905,514082,0,0,0,0.01033393116406183
Austria,AT,2,AT31,Oberösterreich,EP,2009,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,160078,1093481,526905,514082,0,0,0,0.303808086846775
Austria,AT,2,AT31,Oberösterreich,EP,2009,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,124209,1093481,526905,514082,0,0,0,0.23573319668630968
Austria,AT,2,AT31,Oberösterreich,EP,2014,ANDERS,NA,NA,NA,10100,1103291,532398,512942,0,0,0,0.01897076998786622
Austria,AT,2,AT31,Oberösterreich,EP,2014,EUSTOP,NA,NA,NA,13021,1103291,532398,512942,0,0,0,0.02445726693188179
Austria,AT,2,AT31,Oberösterreich,EP,2014,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,105369,1103291,532398,512942,1,1,1,0.197913966618958
Austria,AT,2,AT31,Oberösterreich,EP,2014,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,68655,1103291,532398,512942,0,0,0,0.1289542785660352
Austria,AT,2,AT31,Oberösterreich,EP,2014,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,37696,1103291,532398,512942,0,0,0,0.07080417281807971
Austria,AT,2,AT31,Oberösterreich,EP,2014,OTHER,NA,NA,NA,2642,1103291,532398,512942,0,0,0,0.00496245290177649
Austria,AT,2,AT31,Oberösterreich,EP,2014,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,143725,1103291,532398,512942,0,0,0,0.2699578135154527
Austria,AT,2,AT31,Oberösterreich,EP,2014,REKOS,THE REFORM CONSERVATIVES,DIE REFORMKONSERVATIVEN,2991,6528,1103291,532398,512942,0,0,0,0.01226150361195947
Austria,AT,2,AT31,Oberösterreich,EP,2014,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,125206,1103291,532398,512942,0,0,0,0.23517368585156215
Austria,AT,2,AT31,Oberösterreich,EP,2019,EUROPA,NA,NA,NA,5725,1108448,688278,676208,0,0,0,0.00831785993450321
Austria,AT,2,AT31,Oberösterreich,EP,2019,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,122263,1108448,688278,676208,1,1,1,0.17763607147112068
Austria,AT,2,AT31,Oberösterreich,EP,2019,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,90427,1108448,688278,676208,0,0,0,0.13138150572878982
Austria,AT,2,AT31,Oberösterreich,EP,2019,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,47097,1108448,688278,676208,0,0,0,0.068427292460314
Austria,AT,2,AT31,Oberösterreich,EP,2019,OTHER,NA,NA,NA,4364,1108448,688278,676208,0,0,0,0.00634046126710428
Austria,AT,2,AT31,Oberösterreich,EP,2019,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,237585,1108448,688278,676208,0,0,0,0.3451875550286367
Austria,AT,2,AT31,Oberösterreich,EP,2019,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,168747,1108448,688278,676208,0,0,0,0.24517273543539092
Austria,AT,2,AT32,Salzburg,EP,2004,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,9559,372310,141586,137972,1,1,1,0.0675137372339073
Austria,AT,2,AT32,Salzburg,EP,2004,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,20773,372310,141586,137972,0,0,0,0.14671648326811973
Austria,AT,2,AT32,Salzburg,EP,2004,LDM,NA,NA,NA,21401,372310,141586,137972,0,0,0,0.15115195005155876
Austria,AT,2,AT32,Salzburg,EP,2004,OTHER,NA,NA,NA,977,372310,141586,137972,0,0,0,0.00690039975703812
Austria,AT,2,AT32,Salzburg,EP,2004,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,48509,372310,141586,137972,0,0,0,0.34261155763987966
Austria,AT,2,AT32,Salzburg,EP,2004,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,36753,372310,141586,137972,0,0,0,0.25958074950913224
Austria,AT,2,AT32,Salzburg,EP,2009,BZO,ALLIANCE FOR THE FUTURE OF AUSTRIA,BUNDNIS ZUKUNFT OSTERREICH,599,6433,392349,150734,147331,1,1,1,0.04267782981941698
Austria,AT,2,AT32,Salzburg,EP,2009,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,17797,392349,150734,147331,1,1,1,0.11806891610386508
Austria,AT,2,AT32,Salzburg,EP,2009,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,14904,392349,150734,147331,0,0,0,0.09887616596122972
Austria,AT,2,AT32,Salzburg,EP,2009,LDM,NA,NA,NA,31056,392349,150734,147331,0,0,0,0.20603181763901973
Austria,AT,2,AT32,Salzburg,EP,2009,OTHER,NA,NA,NA,1773,392349,150734,147331,0,0,0,0.01176244244828638
Austria,AT,2,AT32,Salzburg,EP,2009,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,47245,392349,150734,147331,0,0,0,0.3134329348388552
Austria,AT,2,AT32,Salzburg,EP,2009,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,28123,392349,150734,147331,0,0,0,0.18657369936444332
Austria,AT,2,AT32,Salzburg,EP,2014,ANDERS,NA,NA,NA,2328,395257,160066,155754,0,0,0,0.0145440005997526
Austria,AT,2,AT32,Salzburg,EP,2014,EUSTOP,NA,NA,NA,4970,395257,160066,155754,0,0,0,0.03104969200204915
Austria,AT,2,AT32,Salzburg,EP,2014,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,28960,395257,160066,155754,1,1,1,0.1809253682855822
Austria,AT,2,AT32,Salzburg,EP,2014,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,21939,395257,160066,155754,0,0,0,0.137062211837617
Austria,AT,2,AT32,Salzburg,EP,2014,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,11030,395257,160066,155754,0,0,0,0.0689090750065598
Austria,AT,2,AT32,Salzburg,EP,2014,OTHER,NA,NA,NA,654,395257,160066,155754,0,0,0,0.00408581460147689
Austria,AT,2,AT32,Salzburg,EP,2014,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,50214,395257,160066,155754,0,0,0,0.3137080954106431
Austria,AT,2,AT32,Salzburg,EP,2014,REKOS,THE REFORM CONSERVATIVES,DIE REFORMKONSERVATIVEN,2991,2353,395257,160066,155754,0,0,0,0.01470018617320355
Austria,AT,2,AT32,Salzburg,EP,2014,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,33306,395257,160066,155754,0,0,0,0.2080766683742956
Austria,AT,2,AT32,Salzburg,EP,2019,EUROPA,NA,NA,NA,2468,396227,229112,226007,0,0,0,0.01077202416285484
Austria,AT,2,AT32,Salzburg,EP,2019,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,32845,396227,229112,226007,1,1,1,0.14335783372324454
Austria,AT,2,AT32,Salzburg,EP,2019,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,31866,396227,229112,226007,0,0,0,0.1390848144139111
Austria,AT,2,AT32,Salzburg,EP,2019,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,18646,396227,229112,226007,0,0,0,0.08138377736652816
Austria,AT,2,AT32,Salzburg,EP,2019,OTHER,NA,NA,NA,1657,396227,229112,226007,0,0,0,0.00723227067984217
Austria,AT,2,AT32,Salzburg,EP,2019,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,97376,396227,229112,226007,0,0,0,0.42501483990362793
Austria,AT,2,AT32,Salzburg,EP,2019,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,41149,396227,229112,226007,0,0,0,0.17960211599567025
Austria,AT,2,AT33,Tirol,EP,2004,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,8362,495258,165895,162803,1,1,1,0.05040537689502396
Austria,AT,2,AT33,Tirol,EP,2004,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,28197,495258,165895,162803,0,0,0,0.16996895626751862
Austria,AT,2,AT33,Tirol,EP,2004,LDM,NA,NA,NA,26877,495258,165895,162803,0,0,0,0.16201211609753158
Austria,AT,2,AT33,Tirol,EP,2004,LINKE,NA,NA,NA,745,495258,165895,162803,0,0,0,0.00449079236866692
Austria,AT,2,AT33,Tirol,EP,2004,OTHER,NA,NA,NA,406,495258,165895,162803,0,0,0,0.00244733114319298
Austria,AT,2,AT33,Tirol,EP,2004,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,66640,495258,165895,162803,0,0,0,0.40169987039995175
Austria,AT,2,AT33,Tirol,EP,2004,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,31576,495258,165895,162803,0,0,0,0.1903372615208415
Austria,AT,2,AT33,Tirol,EP,2009,BZO,ALLIANCE FOR THE FUTURE OF AUSTRIA,BUNDNIS ZUKUNFT OSTERREICH,599,6647,528849,177062,174827,1,1,1,0.03754052252883171
Austria,AT,2,AT33,Tirol,EP,2009,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,20887,528849,177062,174827,1,1,1,0.11796432887914968
Austria,AT,2,AT33,Tirol,EP,2009,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,20425,528849,177062,174827,0,0,0,0.11535507336413234
Austria,AT,2,AT33,Tirol,EP,2009,JULIS,NA,NA,NA,799,528849,177062,174827,0,0,0,0.00451254362878539
Austria,AT,2,AT33,Tirol,EP,2009,LDM,NA,NA,NA,37419,528849,177062,174827,0,0,0,0.21133275349877445
Austria,AT,2,AT33,Tirol,EP,2009,OTHER,NA,NA,NA,1459,528849,177062,174827,0,0,0,0.00824005150738159
Austria,AT,2,AT33,Tirol,EP,2009,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,63775,528849,177062,174827,0,0,0,0.3601845681173826
Austria,AT,2,AT33,Tirol,EP,2009,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,23416,528849,177062,174827,0,0,0,0.13224746134122511
Austria,AT,2,AT33,Tirol,EP,2014,ANDERS,NA,NA,NA,3157,539564,191114,187539,0,0,0,0.01651893634165995
Austria,AT,2,AT33,Tirol,EP,2014,EUSTOP,NA,NA,NA,5140,539564,191114,187539,0,0,0,0.02689494228575614
Austria,AT,2,AT33,Tirol,EP,2014,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,32705,539564,191114,187539,1,1,1,0.17112822713145034
Austria,AT,2,AT33,Tirol,EP,2014,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,32878,539564,191114,187539,0,0,0,0.17203344600604875
Austria,AT,2,AT33,Tirol,EP,2014,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,18104,539564,191114,187539,0,0,0,0.09472880061115356
Austria,AT,2,AT33,Tirol,EP,2014,OTHER,NA,NA,NA,733,539564,191114,187539,0,0,0,0.0038354071391944
Austria,AT,2,AT33,Tirol,EP,2014,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,60765,539564,191114,187539,0,0,0,0.31795158910388566
Austria,AT,2,AT33,Tirol,EP,2014,REKOS,THE REFORM CONSERVATIVES,DIE REFORMKONSERVATIVEN,2991,2692,539564,191114,187539,0,0,0,0.01408583358623648
Austria,AT,2,AT33,Tirol,EP,2014,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,31365,539564,191114,187539,0,0,0,0.16411670521259564
Austria,AT,2,AT33,Tirol,EP,2019,EUROPA,NA,NA,NA,2961,543532,289387,286765,0,0,0,0.01023197310176338
Austria,AT,2,AT33,Tirol,EP,2019,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,43487,543532,289387,286765,1,1,1,0.1502728180602446
Austria,AT,2,AT33,Tirol,EP,2019,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,46782,543532,289387,286765,0,0,0,0.1616589549634227
Austria,AT,2,AT33,Tirol,EP,2019,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,25285,543532,289387,286765,0,0,0,0.0873743464633864
Austria,AT,2,AT33,Tirol,EP,2019,OTHER,NA,NA,NA,1681,543532,289387,286765,0,0,0,0.00580883038975489
Austria,AT,2,AT33,Tirol,EP,2019,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,122240,543532,289387,286765,0,0,0,0.4224101289968105
Austria,AT,2,AT33,Tirol,EP,2019,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,44329,543532,289387,286765,0,0,0,0.15318241662548768
Austria,AT,2,AT34,Vorarlberg,EP,2004,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,7144,245893,87541,86408,1,1,1,0.08160747535440536
Austria,AT,2,AT34,Vorarlberg,EP,2004,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,13867,245893,87541,86408,0,0,0,0.15840577557944277
Austria,AT,2,AT34,Vorarlberg,EP,2004,LDM,NA,NA,NA,14574,245893,87541,86408,0,0,0,0.16648199129550725
Austria,AT,2,AT34,Vorarlberg,EP,2004,OTHER,NA,NA,NA,431,245893,87541,86408,0,0,0,0.00492340731771398
Austria,AT,2,AT34,Vorarlberg,EP,2004,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,34289,245893,87541,86408,0,0,0,0.3916907506197097
Austria,AT,2,AT34,Vorarlberg,EP,2004,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,16103,245893,87541,86408,0,0,0,0.18394809289361555
Austria,AT,2,AT34,Vorarlberg,EP,2009,BZO,ALLIANCE FOR THE FUTURE OF AUSTRIA,BUNDNIS ZUKUNFT OSTERREICH,599,4576,264431,98054,96945,1,1,1,0.04666816244110388
Austria,AT,2,AT34,Vorarlberg,EP,2009,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,11777,264431,98054,96945,1,1,1,0.1201072878209966
Austria,AT,2,AT34,Vorarlberg,EP,2009,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,11882,264431,98054,96945,0,0,0,0.12117812633854814
Austria,AT,2,AT34,Vorarlberg,EP,2009,LDM,NA,NA,NA,19240,264431,98054,96945,0,0,0,0.19621841026373224
Austria,AT,2,AT34,Vorarlberg,EP,2009,OTHER,NA,NA,NA,1097,264431,98054,96945,0,0,0,0.01118771289289575
Austria,AT,2,AT34,Vorarlberg,EP,2009,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,35371,264431,98054,96945,0,0,0,0.36072980194586657
Austria,AT,2,AT34,Vorarlberg,EP,2009,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,13002,264431,98054,96945,0,0,0,0.13260040385909805
Austria,AT,2,AT34,Vorarlberg,EP,2014,ANDERS,NA,NA,NA,1804,270821,106033,104759,0,0,0,0.01701357124668735
Austria,AT,2,AT34,Vorarlberg,EP,2014,EUSTOP,NA,NA,NA,1674,270821,106033,104759,0,0,0,0.01578753784199258
Austria,AT,2,AT34,Vorarlberg,EP,2014,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,17868,270821,106033,104759,1,1,1,0.16851357596220046
Austria,AT,2,AT34,Vorarlberg,EP,2014,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,24400,270821,106033,104759,0,0,0,0.2301170390350174
Austria,AT,2,AT34,Vorarlberg,EP,2014,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,15618,270821,106033,104759,0,0,0,0.14729376703479105
Austria,AT,2,AT34,Vorarlberg,EP,2014,OTHER,NA,NA,NA,430,270821,106033,104759,0,0,0,0.00405534126168268
Austria,AT,2,AT34,Vorarlberg,EP,2014,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,29593,270821,106033,104759,0,0,0,0.2790923580394783
Austria,AT,2,AT34,Vorarlberg,EP,2014,REKOS,THE REFORM CONSERVATIVES,DIE REFORMKONSERVATIVEN,2991,2290,270821,106033,104759,0,0,0,0.02159704997500778
Austria,AT,2,AT34,Vorarlberg,EP,2014,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,11082,270821,106033,104759,0,0,0,0.10451463223713373
Austria,AT,2,AT34,Vorarlberg,EP,2019,EUROPA,NA,NA,NA,1771,274995,145884,144815,0,0,0,0.01213978229278056
Austria,AT,2,AT34,Vorarlberg,EP,2019,FPO,FREEDOM PARTY OF AUSTRIA,FREIHEITLICHE PARTEI OSTERREICHS,463,20397,274995,145884,144815,1,1,1,0.13981656658715144
Austria,AT,2,AT34,Vorarlberg,EP,2019,GRUNE,THE GREENS -- THE GREEN ALTERNATIVE,DIE GRUNEN - DIE GRUNE ALTERNATIVE,1659,27153,274995,145884,144815,0,0,0,0.1861273340462285
Austria,AT,2,AT34,Vorarlberg,EP,2019,NEOS,NEOS  THE NEW AUSTRIA,NEOS - DAS NEUE OSTERREICH,1970,24991,274995,145884,144815,0,0,0,0.17130734007841847
Austria,AT,2,AT34,Vorarlberg,EP,2019,OTHER,NA,NA,NA,837,274995,145884,144815,0,0,0,0.00573743522250555
Austria,AT,2,AT34,Vorarlberg,EP,2019,OVP,AUSTRIAN PEOPLE'S PARTY,OSTERREICHISCHE VOLKSPARTEI,1329,50155,274995,145884,144815,0,0,0,0.3438005538647144
Austria,AT,2,AT34,Vorarlberg,EP,2019,SPO,SOCIAL DEMOCRATIC PARTY OF AUSTRIA,SOZIALDEMOKRATISCHE PARTEI OSTERREICHS,1384,19511,274995,145884,144815,0,0,0,0.13374324806010254
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,CD&V N-VA,CHRISTIAN-DEMOCRAT AND FLEMISH / NEW FLEMISH ALLIANCE,CHRISTEN-DEMOCRATISCH & VLAAMS / NIEUW-VLAAMS ALLIANTIE,756,66918,849189,729531,700311,0,0,0,0.09172742487982004
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,CDH,HUMANIST DEMOCRATIC CENTRE,CENTRE DEMOCRATE HUMANISTE,2338,59778,849189,729531,700311,0,0,0,0.08194031507913989
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,ECOLO,CONFEDERATED ECOLOGISTS FOR THE ORGANISATION OF ORIGINAL STRUGGLES,ECOLOGISTES CONFEDERES POUR L'ORGANISATION DE LUTTES ORIGINALES,1563,56798,849189,729531,700311,0,0,0,0.077855498943842
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,FN,NATIONAL FRONT,FRONT NATIONAL,191,21326,849189,729531,700311,1,1,1,0.02923247949710156
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,GROEN!,AGALEV -- GREEN,AGALEV - GROEN,528,22125,849189,729531,700311,0,0,0,0.03032770368908243
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,MR,REFORMIST MOVEMENT,MOUVEMENT REFORMATEUR,789,151029,849189,729531,700311,0,0,0,0.2070220456704376
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,OPENVLD-VIVANT,NA,NA,NA,65712,849189,729531,700311,0,0,0,0.09007430801432702
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,OTHER,NA,NA,NA,18830,849189,729531,700311,0,0,0,0.02581110329787219
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,PS,SOCIALIST PARTY [FRANCOPHONE],PARTI SOCIALISTE,500,138412,849189,729531,700311,0,0,0,0.1897273727915606
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,SP.A-SPIRIT,SOCIALIST PARTY DIFFERENT / SOCIAL LIBERAL PARTY / SPIRIT,SOCIALISTISCHE PARTIJ ANDERS / SOCIAAL-LIBERALE PARTIJ / SPIRIT,1586,33278,849189,729531,700311,0,0,0,0.04561560783571911
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2004,VB,FLEMISH INTEREST,VLAAMS BELANG,1968,66105,849189,729531,700311,0,0,0,0.09061301027646528
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2009,CD&V,CHRISTIAN-DEMOCRAT AND FLEMISH / NEW FLEMISH ALLIANCE,CHRISTEN-DEMOCRATISCH & VLAAMS / NIEUW-VLAAMS ALLIANTIE,756,51905,866747,749182,709045,0,0,0,0.06928223048605012
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2009,CDH,HUMANIST DEMOCRATIC CENTRE,CENTRE DEMOCRATE HUMANISTE,2338,59931,866747,749182,709045,0,0,0,0.07999524815064964
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2009,ECOLO,CONFEDERATED ECOLOGISTS FOR THE ORGANISATION OF ORIGINAL STRUGGLES,ECOLOGISTES CONFEDERES POUR L'ORGANISATION DE LUTTES ORIGINALES,1563,120135,866747,749182,709045,0,0,0,0.1603548937374363
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2009,FN,NATIONAL FRONT,FRONT NATIONAL,191,10596,866747,749182,709045,1,1,1,0.01414342576303221
Belgium,BE,2,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,EP,2009,GROEN!,AGALEV -- GREEN,AGALEV - GROEN,528,22468,866747,749182,709045,0,0,0,0.02999004247299054
