"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ME24","San Luis Potosi","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.461,,
"ME25","Sinaloa","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.473,,
"ME26","Sonora","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.472,,
"ME27","Tabasco","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.448,,
"ME28","Tamaulipas","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.458,,
"ME29","Tlaxcala","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.402,,
"ME30","Veracruz","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.459,,
"ME31","Yucatan","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.496,,
"ME32","Zacatecas","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.484,,
"NLD","Netherlands","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.283,,
"NZL","New Zealand","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.347,,
"NZ01","North Island (NZ)","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.347,,
"NZ02","South Island (NZ)","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.345,,
"NOR","Norway","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.257,,
"NO01","Oslo and Akershus","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.295,,
"NO02","Hedmark and Oppland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.228,,
"NO03","South-Eastern Norway","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.24,,
"NO04","Agder and Rogaland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.262,,
"NO05","Western Norway","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.243,,
"NO06","Trøndelag","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.243,,
"NO07","Northern Norway","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.227,,
"POL","Poland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.3,,
"PL1","Central region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.321,,
"PL2","South region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.28,,
"PL3","East region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.29,,
"PL4","Northeast West region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.284,,
"PL5","South-West region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.306,,
"PL6","North region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.299,,
"SVK","Slovak Republic","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.269,,
"SK01","Bratislava Region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.275,,
"SK02","West Slovakia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.266,,
"SK03","Central Slovakia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.272,,
"SK04","East Slovakia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.268,,
"SVN","Slovenia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.252,,
"SI01","Eastern Slovenia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.252,,
"SI02","Western Slovenia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.248,,
"ESP","Spain","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.341,,
"ES11","Galicia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.302,,
"ES12","Asturias","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.305,,
"ES13","Cantabria","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.296,,
"ES21","Basque Country","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.302,,
"ES22","Navarra","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.287,,
"ES23","La Rioja","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.317,,
"ES24","Aragon","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.315,,
"ES30","Madrid","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.339,,
"ES41","Castile and León","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.31,,
"ES42","Castile-La Mancha","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.333,,
"ES43","Extremadura","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.315,,
"ES51","Catalonia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.325,,
"ES52","Valencia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.334,,
"ES53","Balearic Islands","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.339,,
"ES61","Andalusia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.344,,
"ES62","Murcia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.309,,
"ES63","Ceuta ","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.414,,
"ES64","Melilla","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.38,,
"ES70","Canary Islands","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.331,,
"SWE","Sweden","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.281,,
"SE11","Stockholm","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.314,,
"SE12","East Middle Sweden","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.261,,
"SE21","Småland with Islands","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.257,,
"SE22","South Sweden","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.29,,
"SE23","West Sweden","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.268,,
"SE31","North Middle Sweden","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.244,,
"SE32","Central Norrland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.233,,
"SE33","Upper Norrland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.258,,
"CHE","Switzerland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.293,,
"CH01","Lake Geneva Region","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.319,,
"CH02","Espace Mittelland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.268,,
"CH03","Northwestern Switzerland ","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.285,,
"CH04","Zurich","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.314,,
"CH05","Eastern Switzerland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.256,,
"CH06","Central Switzerland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.28,,
"CH07","Ticino","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2010","2010","0_TO_1","0-1 scale","0","Units",,,0.256,,
"TUR","Türkiye","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2013","2013","0_TO_1","0-1 scale","0","Units",,,0.393,,
"GBR","United Kingdom","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.322,,
"UKC","North East England","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.282,,
"UKD","North West England","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.288,,
"UKE","Yorkshire and The Humber","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.296,,
"UKF","East Midlands","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.292,,
"UKG","West Midlands","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.293,,
"UKH","East of England","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.333,,
"UKI","Greater London","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.386,,
"UKJ","South East England","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.333,,
"UKK","South West England","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.282,,
"UKL","Wales","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.289,,
"UKM","Scotland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.309,,
"UKN","Northern Ireland","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2011","2011","0_TO_1","0-1 scale","0","Units",,,0.288,,
"USA","United States","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.391,,
"US01","Alabama","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.394,,
"US02","Alaska","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.367,,
"US04","Arizona","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.41,,
"US05","Arkansas","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.372,,
"US06","California","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.409,,
"US08","Colorado","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.378,,
"US09","Connecticut","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.376,,
"US10","Delaware","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.362,,
"US11","District of Columbia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.459,,
"US12","Florida","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.408,,
"US13","Georgia","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.39,,
"US15","Hawaii","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.339,,
"US16","Idaho","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.348,,
"US17","Illinois","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.392,,
"US18","Indiana","GINI","Gini (at disposable income, after taxes and transfers)","VALUE","Value","2014","2014","0_TO_1","0-1 scale","0","Units",,,0.352,,
