"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","BE3","Walloon Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,18.66,,
"2","Large regions (TL2)","BE3","Walloon Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,17.67,,
"2","Large regions (TL2)","BE3","Walloon Region","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,34849.1,,
"2","Large regions (TL2)","BE3","Walloon Region","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,10.1,,
"2","Large regions (TL2)","BE3","Walloon Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,15.33,,
"2","Large regions (TL2)","BE3","Walloon Region","PM10_LESS20","Air Pollution in PM10 < 20 µg/m3 (number of inhabitants exposed to particles)","ALL","All regions","2010","2010",,,"0","Units",,,1789870,,
"2","Large regions (TL2)","BE3","Walloon Region","PM10_20MORE","Air Pollution in PM10 > 20 µg/m3 (number of inhabitants exposed to particles)","ALL","All regions","2010","2010",,,"0","Units",,,1708510,,
"2","Large regions (TL2)","BE3","Walloon Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,13.98,,
"1","Country","CAN","Canada","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,9.85,,
"1","Country","CAN","Canada","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,9.15,,
"1","Country","CAN","Canada","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,553256,,
"1","Country","CAN","Canada","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,16.6,,
"1","Country","CAN","Canada","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,7.61,,
"1","Country","CAN","Canada","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,7.59,,
"2","Large regions (TL2)","CA10","Newfoundland and Labrador","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,6.69,,
"2","Large regions (TL2)","CA10","Newfoundland and Labrador","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,6.05,,
"2","Large regions (TL2)","CA10","Newfoundland and Labrador","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,8015.61,,
"2","Large regions (TL2)","CA10","Newfoundland and Labrador","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,15.7,,
"2","Large regions (TL2)","CA10","Newfoundland and Labrador","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,5.01,,
"2","Large regions (TL2)","CA10","Newfoundland and Labrador","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,4.94,,
"2","Large regions (TL2)","CA11","Prince Edward Island","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,6.41,,
"2","Large regions (TL2)","CA11","Prince Edward Island","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,6.08,,
"2","Large regions (TL2)","CA11","Prince Edward Island","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,1753.31,,
"2","Large regions (TL2)","CA11","Prince Edward Island","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,12.6,,
"2","Large regions (TL2)","CA11","Prince Edward Island","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,4.83,,
"2","Large regions (TL2)","CA11","Prince Edward Island","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,4.61,,
"2","Large regions (TL2)","CA12","Nova Scotia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,7.68,,
"2","Large regions (TL2)","CA12","Nova Scotia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,7.25,,
"2","Large regions (TL2)","CA12","Nova Scotia","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,14081.2,,
"2","Large regions (TL2)","CA12","Nova Scotia","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,15,,
"2","Large regions (TL2)","CA12","Nova Scotia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,5.84,,
"2","Large regions (TL2)","CA12","Nova Scotia","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,5.61,,
"1","Country","FRA","France","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,16.64,,
"1","Country","FRA","France","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,15.57,,
"1","Country","FRA","France","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,401952,,
"1","Country","FRA","France","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,6.3,,
"1","Country","FRA","France","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,13.95,,
"1","Country","FRA","France","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,12.46,,
"1","Country","DEU","Germany","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,18.57,,
"1","Country","DEU","Germany","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,17.55,,
"1","Country","DEU","Germany","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,915684,,
"1","Country","DEU","Germany","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,11.2,,
"1","Country","DEU","Germany","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,15.4,,
"1","Country","DEU","Germany","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,14.06,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,17.63,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,16.55,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,97318.6,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,9.1,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,15.11,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","PM10_LESS20","Air Pollution in PM10 < 20 µg/m3 (number of inhabitants exposed to particles)","ALL","All regions","2010","2010",,,"0","Units",,,10665900,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","PM10_20MORE","Air Pollution in PM10 > 20 µg/m3 (number of inhabitants exposed to particles)","ALL","All regions","2010","2010",,,"0","Units",,,79006.8,,
"2","Large regions (TL2)","DE1","Baden-Württemberg","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,13.48,,
"2","Large regions (TL2)","DE2","Bavaria","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,17.85,,
"2","Large regions (TL2)","DE2","Bavaria","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,17.05,,
"2","Large regions (TL2)","DE2","Bavaria","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,83110.3,,
"2","Large regions (TL2)","DE2","Bavaria","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,6.6,,
"2","Large regions (TL2)","DE2","Bavaria","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,15.24,,
"2","Large regions (TL2)","DE2","Bavaria","PM10_LESS20","Air Pollution in PM10 < 20 µg/m3 (number of inhabitants exposed to particles)","ALL","All regions","2010","2010",,,"0","Units",,,11807500,,
"2","Large regions (TL2)","DE2","Bavaria","PM10_20MORE","Air Pollution in PM10 > 20 µg/m3 (number of inhabitants exposed to particles)","ALL","All regions","2010","2010",,,"0","Units",,,702828,,
"2","Large regions (TL2)","DE2","Bavaria","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,13.47,,
"2","Large regions (TL2)","ME12","Guerrero","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,21.23,,
"2","Large regions (TL2)","ME12","Guerrero","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,19.89,,
"2","Large regions (TL2)","ME12","Guerrero","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,20577.7,,
"2","Large regions (TL2)","ME12","Guerrero","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,6.1,,
"2","Large regions (TL2)","ME12","Guerrero","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,17.06,,
"2","Large regions (TL2)","ME12","Guerrero","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,17.09,,
"2","Large regions (TL2)","ME13","Hidalgo","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,28.68,,
"2","Large regions (TL2)","ME13","Hidalgo","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,26.54,,
"2","Large regions (TL2)","ME13","Hidalgo","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,23898.3,,
"2","Large regions (TL2)","ME13","Hidalgo","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,9.2,,
"2","Large regions (TL2)","ME13","Hidalgo","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,22.62,,
"2","Large regions (TL2)","ME13","Hidalgo","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,22.19,,
"2","Large regions (TL2)","ME14","Jalisco","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,21.74,,
"2","Large regions (TL2)","ME14","Jalisco","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,21.07,,
"2","Large regions (TL2)","ME14","Jalisco","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,22066.7,,
"2","Large regions (TL2)","ME14","Jalisco","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,3.1,,
"2","Large regions (TL2)","ME14","Jalisco","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,17.63,,
"2","Large regions (TL2)","ME14","Jalisco","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,17.45,,
"2","Large regions (TL2)","ME15","Mexico","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,31.94,,
"2","Large regions (TL2)","ME15","Mexico","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,29.11,,
"2","Large regions (TL2)","ME15","Mexico","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,51387.9,,
"2","Large regions (TL2)","ME15","Mexico","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,3.4,,
"2","Large regions (TL2)","ME15","Mexico","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,24.64,,
"2","Large regions (TL2)","ME15","Mexico","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,24.3,,
"2","Large regions (TL2)","ME16","Michoacan","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2003","2003",,,"0","Units",,,22.52,,
"2","Large regions (TL2)","ME16","Michoacan","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2006","2006",,,"0","Units",,,21.61,,
"2","Large regions (TL2)","ME16","Michoacan","CO2_KTONNES","CO2 Emissions (in kilo tonnes)","ALL","All regions","2008","2008",,,"0","Units",,,9992.26,,
"2","Large regions (TL2)","ME16","Michoacan","CO2_CAPITA","CO2 Emissions Rate (in tonnes per capita)","ALL","All regions","2008","2008",,,"0","Units",,,2.3,,
"2","Large regions (TL2)","ME16","Michoacan","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2009","2009",,,"0","Units",,,18.29,,
"2","Large regions (TL2)","ME16","Michoacan","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2012","2012",,,"0","Units",,,18.19,,
